,status,location_speed,httpcode_5m_200,httpcode_5m_302,httpcode_5m_404,httpcode_5m_403,httpcode_5m_500,httpcode_30m_200,httpcode_30m_302,httpcode_30m_404,httpcode_30m_403,httpcode_30m_500,httpcode_1d_200,httpcode_1d_302,httpcode_1d_404,httpcode_1d_403,httpcode_1d_500,body_bytes_sent,upstream_response_time,httpcode_total_200,httpcode_total_302,httpcode_total_404,httpcode_total_403,httpcode_total_500,request_time,lremote_addr,location_city,is_good
168,200,77274.8279434,16,0,0,2,1,66,0,10,33,1,947,50,42,66,40,35114,0.660000026226,1300,82,66,96,79,0.991999983788,218.28.234.21,郑州,0
169,500,7937.1676637,3,0,0,0,2,47,1,10,3,2,976,48,64,86,69,152,0.660000026226,1476,55,105,112,98,0.677999973297,218.80.192.83,上海,0
170,302,1431.75042241,0,2,2,0,0,53,3,13,1,0,869,76,33,53,59,35114,0.991999983788,1474,111,66,123,111,0.991999983788,211.142.12.218,城市缺失,0
171,404,12506.8434894,3,0,2,0,0,48,1,12,1,2,783,69,40,51,46,35114,0.991999983788,1245,98,77,82,73,0.875,211.142.12.218,城市缺失,0
172,200,41622.6524785,5,0,0,0,0,54,3,13,1,0,870,76,33,53,59,152,0.875,1475,111,66,123,111,0.677999973297,58.60.3.110,深圳市,0
173,302,11216.7476345,0,2,0,0,2,52,4,14,1,2,921,55,81,30,65,152,0.875,1374,116,120,49,86,0.677999973297,218.28.234.21,郑州,0
174,200,14392.908525,3,0,0,0,0,67,0,10,33,1,948,50,42,66,40,152,0.875,1301,82,66,96,79,0.991999983788,211.142.12.218,城市缺失,0
175,200,8973.39810761,15,0,0,0,0,62,2,15,2,1,875,45,78,32,59,152,0.660000026226,1425,60,109,37,109,0.991999983788,218.28.234.21,郑州,0
176,200,0.0,29,0,10,0,0,68,11,22,0,1,901,42,45,50,52,152,0.875,1458,76,79,94,86,0.991999983788,124.72.93.18,厦门市,0
177,200,0.0,4,0,0,0,0,68,0,10,33,1,949,50,42,66,40,152,0.660000026226,1302,82,66,96,79,0.677999973297,211.142.12.218,城市缺失,0
178,404,3230.05717206,30,0,2,0,0,60,10,12,1,0,977,113,67,76,36,152,0.875,1502,151,97,136,138,0.991999983788,124.72.93.18,厦门市,0
179,200,20042.5254315,30,0,10,0,0,69,11,22,0,1,902,42,45,50,52,35114,0.875,1459,76,79,94,86,0.991999983788,211.142.12.218,城市缺失,0
180,200,0.0,16,0,0,0,0,70,1,10,0,0,1010,61,69,69,63,35114,0.875,1452,76,92,84,115,0.875,116.52.147.144,昆明,0
181,200,3050.60955139,4,0,0,0,0,69,0,30,0,2,844,81,93,63,25,152,0.875,1381,93,140,91,56,0.875,58.60.3.110,深圳市,0
182,200,105069.049511,2,0,10,0,2,70,0,30,0,2,845,81,93,63,25,35114,0.991999983788,1382,93,140,91,56,0.991999983788,202.101.77.237,贵阳,0
183,200,27383.0536382,13,0,0,20,0,69,0,10,33,1,950,50,42,66,40,152,0.660000026226,1303,82,66,96,79,0.875,116.52.147.144,昆明,0
184,200,0.0,12,0,0,0,0,55,3,13,1,0,871,76,33,53,59,152,0.660000026226,1476,111,66,123,111,0.991999983788,58.60.3.110,深圳市,0
185,200,46807.1026144,4,1,0,0,0,71,1,10,0,0,1011,61,69,69,63,152,0.875,1453,76,92,84,115,0.875,218.80.192.83,上海,0
186,404,0.0,11,0,2,2,0,62,2,16,2,1,875,45,79,32,59,35114,0.875,1425,60,110,37,109,0.677999973297,218.28.234.21,郑州,0
187,200,133503.464304,12,0,2,2,0,63,2,16,2,1,876,45,79,32,59,152,0.875,1426,60,110,37,109,0.875,202.101.77.237,贵阳,0
188,200,0.0,4,0,0,0,0,61,10,12,1,0,978,113,67,76,36,152,0.875,1503,151,97,136,138,0.677999973297,124.72.93.18,厦门市,0
189,200,7588.32848263,4,0,0,10,0,44,0,20,10,0,851,58,73,69,57,152,0.660000026226,1219,79,84,99,98,0.875,116.52.147.144,昆明,0
190,200,20143.8611156,5,1,0,0,0,72,1,10,0,0,1012,61,69,69,63,35114,0.991999983788,1454,76,92,84,115,0.991999983788,218.28.234.21,郑州,0
191,200,20042.5254315,5,0,0,0,0,62,10,12,1,0,979,113,67,76,36,152,0.660000026226,1504,151,97,136,138,0.677999973297,211.142.12.218,城市缺失,0
192,200,0.0,15,0,0,10,0,70,0,10,33,1,951,50,42,66,40,35114,0.875,1304,82,66,96,79,0.991999983788,116.52.147.144,昆明,0
193,500,5672.76391634,3,1,0,0,2,69,11,22,0,2,902,42,45,50,53,35114,0.660000026226,1459,76,79,94,87,0.677999973297,219.137.225.57,广州,0
194,200,11649.4177585,6,0,0,0,0,71,0,30,0,2,846,81,93,63,25,152,0.875,1383,93,140,91,56,0.991999983788,124.72.93.18,厦门市,0
195,200,39005.9188453,26,0,10,0,0,45,0,20,10,0,852,58,73,69,57,35114,0.991999983788,1220,79,84,99,98,0.677999973297,218.80.192.83,上海,0
196,200,14392.908525,24,0,0,0,0,73,1,10,0,0,1013,61,69,69,63,152,0.875,1455,76,92,84,115,0.677999973297,211.142.12.218,城市缺失,0
197,403,8358.41118114,14,0,0,2,0,47,1,10,4,2,976,48,64,87,69,35114,0.991999983788,1476,55,105,113,98,0.991999983788,116.52.147.144,昆明,0
198,200,41622.6524785,25,0,0,0,0,74,1,10,0,0,1014,61,69,69,63,152,0.875,1456,76,92,84,115,0.991999983788,58.60.3.110,深圳市,0
199,302,2229.90051589,3,2,0,0,2,69,12,22,0,2,902,43,45,50,53,152,0.875,1459,77,79,94,87,0.677999973297,58.60.3.110,深圳市,0
200,200,78011.8376906,15,0,0,2,0,48,1,10,4,2,977,48,64,87,69,35114,0.660000026226,1477,55,105,113,98,0.677999973297,218.80.192.83,上海,0
201,200,65036.5429091,26,0,0,0,0,75,1,10,0,0,1015,61,69,69,63,35114,0.875,1457,76,92,84,115,0.875,211.137.180.198,城市缺失,0
202,200,14343.7459955,13,0,0,0,0,71,0,10,33,1,952,50,42,66,40,152,0.991999983788,1305,82,66,96,79,0.875,58.60.3.110,深圳市,0
203,200,10347.2275387,24,0,10,0,0,72,0,30,0,2,847,81,93,63,25,152,0.875,1384,93,140,91,56,0.677999973297,59.172.76.233,武汉,0
204,302,0.0,12,2,0,1,0,48,2,12,1,2,783,70,40,51,46,152,0.991999983788,1245,99,77,82,73,0.991999983788,211.142.12.218,城市缺失,0
205,200,2706.99594766,6,0,0,0,0,63,0,10,2,0,870,34,45,41,35,35114,0.991999983788,1444,62,104,90,90,0.991999983788,218.80.192.83,上海,0
206,200,10953.2214553,14,0,0,1,0,63,10,12,1,0,980,113,67,76,36,152,0.991999983788,1505,151,97,136,138,0.677999973297,116.52.147.144,昆明,0
207,200,5611.23316132,5,0,0,0,1,64,2,16,2,1,877,45,79,32,59,152,0.660000026226,1427,60,110,37,109,0.875,211.142.12.218,城市缺失,0
208,200,77586.8988578,15,0,0,1,0,64,10,12,1,0,981,113,67,76,36,35114,0.660000026226,1506,151,97,136,138,0.991999983788,59.172.76.233,武汉,0
209,500,56280.7957022,5,0,0,0,2,64,2,16,2,2,877,45,79,32,60,35114,0.660000026226,1427,60,110,37,110,0.677999973297,211.137.180.198,城市缺失,0
210,404,4134.803025,13,0,2,1,0,55,3,14,1,0,871,76,34,53,59,152,0.875,1476,111,67,123,111,0.677999973297,59.172.76.233,武汉,0
211,200,100283.666152,14,0,2,1,0,56,3,14,1,0,872,76,34,53,59,35114,0.875,1477,111,67,123,111,0.991999983788,211.137.180.198,城市缺失,0
212,403,16245.9598604,10,0,0,2,0,71,0,10,34,1,952,50,42,67,40,35114,0.660000026226,1305,82,66,97,79,0.875,218.28.234.21,郑州,0
213,200,7747.63889063,2,0,0,0,0,49,1,10,4,2,978,48,64,87,69,152,0.660000026226,1478,55,105,113,98,0.991999983788,218.28.234.21,郑州,0
214,200,8465.91344077,14,0,0,0,0,73,0,30,0,2,848,81,93,63,25,152,0.991999983788,1385,93,140,91,56,0.991999983788,124.72.93.18,厦门市,0
215,200,17115.1811353,13,1,0,0,0,57,3,14,1,0,873,76,34,53,59,35114,0.991999983788,1478,111,67,123,111,0.875,218.80.192.83,上海,0
216,200,3230.05717206,19,0,0,0,0,70,12,22,0,2,903,43,45,50,53,152,0.991999983788,1460,77,79,94,87,0.991999983788,124.72.93.18,厦门市,0
217,200,0.0,20,0,0,0,0,71,12,22,0,2,904,43,45,50,53,152,0.660000026226,1461,77,79,94,87,0.677999973297,124.72.93.18,厦门市,0
218,200,6237.86022723,2,0,0,0,0,46,0,20,10,0,853,58,73,69,57,152,0.991999983788,1221,79,84,99,98,0.991999983788,219.137.225.57,广州,0
219,200,1205.33481169,22,0,2,0,0,53,4,14,1,2,922,55,81,30,65,152,0.660000026226,1375,116,120,49,86,0.991999983788,59.172.76.233,武汉,0
220,200,4564.04830275,24,0,0,1,0,64,0,10,2,0,871,34,45,41,35,35114,0.660000026226,1445,62,104,90,90,0.991999983788,211.137.180.198,城市缺失,0
221,200,13727.7429813,21,0,0,0,0,72,12,22,0,2,905,43,45,50,53,35114,0.875,1462,77,79,94,87,0.875,58.60.3.110,深圳市,0
222,200,56280.7957022,25,0,0,0,2,98,1,12,0,3,872,34,45,41,35,35114,0.660000026226,1446,62,104,90,90,0.875,211.142.12.218,城市缺失,0
223,404,4179.93130678,2,1,2,0,0,74,1,12,1,2,783,70,41,51,46,152,0.991999983788,1245,99,78,82,73,0.875,219.137.225.57,广州,0
224,200,0.0,4,0,0,0,1,33,1,10,2,1,982,113,67,76,36,35114,0.991999983788,1507,151,97,136,138,0.677999973297,59.172.76.233,武汉,0
225,200,0.0,3,1,2,0,0,75,1,12,1,2,784,70,41,51,46,35114,0.991999983788,1246,99,78,82,73,0.991999983788,219.137.225.57,广州,0
226,500,11464.4045812,3,0,2,10,2,53,2,12,10,4,853,58,73,69,58,35114,0.875,1221,79,84,99,99,0.677999973297,202.101.77.237,贵阳,0
227,200,4159.53511168,17,0,0,10,0,61,0,22,12,1,923,55,81,30,65,152,0.875,1376,116,120,49,86,0.677999973297,211.142.12.218,城市缺失,0
228,200,7844.42456072,4,0,10,0,0,77,0,21,0,1,906,43,45,50,53,35114,0.875,1463,77,79,94,87,0.875,124.72.93.18,厦门市,0
229,500,12427.7422869,2,10,10,0,2,65,22,20,3,5,848,81,93,63,26,152,0.660000026226,1385,93,140,91,57,0.677999973297,116.52.147.144,昆明,0
230,200,16740.0187093,5,0,0,0,1,34,1,10,2,1,983,113,67,76,36,35114,0.875,1508,151,97,136,138,0.991999983788,219.137.225.57,广州,0
231,302,31996.1363459,3,2,2,0,0,75,2,12,1,2,784,71,41,51,46,152,0.875,1246,100,78,82,73,0.677999973297,211.137.180.198,城市缺失,0
232,302,5301.01608306,12,2,0,0,0,52,2,10,2,0,978,49,64,87,69,152,0.991999983788,1478,56,105,113,98,0.677999973297,218.80.192.83,上海,0
233,500,19212.1060624,0,0,1,0,2,77,0,21,0,2,906,43,45,50,54,35114,0.875,1463,77,79,94,88,0.677999973297,218.80.192.83,上海,0
234,200,3925.33868863,2,0,0,0,0,37,0,10,0,2,953,50,42,67,40,152,0.875,1306,82,66,97,79,0.677999973297,211.142.12.218,城市缺失,0
235,302,27383.0536382,12,3,0,0,0,65,23,20,3,5,848,82,93,63,26,152,0.991999983788,1385,94,140,91,57,0.677999973297,211.142.12.218,城市缺失,0
236,404,1956.02070118,34,1,2,0,0,86,2,13,4,2,1015,61,70,69,63,35114,0.991999983788,1457,76,93,84,115,0.991999983788,218.80.192.83,上海,0
237,200,26237.3494178,33,0,0,0,0,76,2,12,1,2,785,71,41,51,46,152,0.660000026226,1247,100,78,82,73,0.991999983788,124.72.93.18,厦门市,0
238,404,19212.1060624,0,0,2,0,2,77,0,22,0,2,906,43,46,50,54,35114,0.875,1463,77,80,94,88,0.677999973297,124.72.93.18,厦门市,0
239,200,15941.1983585,5,0,0,2,0,35,1,10,2,1,984,113,67,76,36,35114,0.991999983788,1509,151,97,136,138,0.677999973297,218.80.192.83,上海,0
240,200,52474.6988357,34,0,0,0,0,77,2,12,1,2,786,71,41,51,46,152,0.660000026226,1248,100,78,82,73,0.875,211.137.180.198,城市缺失,0
241,404,5906.56122244,2,0,2,0,0,98,1,13,0,3,872,34,46,41,35,35114,0.660000026226,1446,62,105,90,90,0.677999973297,202.101.77.237,贵阳,0
242,200,0.0,2,1,0,0,0,36,1,10,2,1,985,113,67,76,36,152,0.875,1510,151,97,136,138,0.677999973297,218.80.192.83,上海,0
243,200,33427.8887173,16,0,0,0,0,78,2,12,1,2,787,71,41,51,46,35114,0.875,1249,100,78,82,73,0.991999983788,59.172.76.233,武汉,0
244,403,9595.27234999,13,10,0,3,1,65,23,20,4,5,848,82,93,64,26,35114,0.660000026226,1385,94,140,92,57,0.875,218.28.234.21,郑州,0
245,403,133503.464304,13,10,0,4,1,65,23,20,5,5,848,82,93,65,26,35114,0.660000026226,1385,94,140,93,57,0.677999973297,202.101.77.237,贵阳,0
246,200,6863.87149063,34,0,0,0,0,78,0,22,0,2,907,43,46,50,54,35114,0.660000026226,1464,77,80,94,88,0.875,58.60.3.110,深圳市,0
247,404,23298.835517,1,0,2,0,0,98,1,14,0,3,872,34,47,41,35,35114,0.875,1446,62,106,90,90,0.677999973297,124.72.93.18,厦门市,0
248,200,1969.81676262,15,0,2,0,0,60,1,12,0,10,878,45,79,32,60,152,0.660000026226,1428,60,110,37,110,0.991999983788,218.28.234.21,郑州,0
249,500,33375.866076,13,10,0,4,2,65,23,20,5,6,848,82,93,65,27,152,0.875,1385,94,140,93,58,0.875,218.28.234.21,郑州,0
250,200,7194.23611273,14,0,0,0,0,87,2,13,4,2,1016,61,70,69,63,35114,0.875,1458,76,93,84,115,0.677999973297,218.28.234.21,郑州,0
251,200,6621.27008261,2,0,0,0,0,38,0,10,0,2,954,50,42,67,40,152,0.875,1307,82,66,97,79,0.875,211.137.180.198,城市缺失,0
252,200,6160.60014863,5,0,0,0,2,79,2,12,1,2,788,71,41,51,46,35114,0.660000026226,1250,100,78,82,73,0.991999983788,218.28.234.21,郑州,0
253,200,8732.77548291,13,0,0,0,0,37,1,10,2,1,986,113,67,76,36,35114,0.991999983788,1511,151,97,136,138,0.677999973297,124.72.93.18,厦门市,0
254,200,29228.4742428,3,0,0,0,0,66,23,20,5,6,849,82,93,65,27,35114,0.875,1386,94,140,93,58,0.677999973297,124.72.93.18,厦门市,0
255,200,2976.55324092,23,0,0,0,0,53,2,10,2,0,979,49,64,87,69,35114,0.991999983788,1479,56,105,113,98,0.991999983788,211.137.180.198,城市缺失,0
256,200,16786.5509297,17,0,0,0,2,88,2,13,4,2,1017,61,70,69,63,152,0.875,1459,76,93,84,115,0.875,218.80.192.83,上海,0
257,200,14833.718256,6,0,0,0,0,61,1,12,0,10,879,45,79,32,60,152,0.991999983788,1429,60,110,37,110,0.875,202.101.77.237,贵阳,0
258,200,3322.53530108,3,1,0,0,0,9,1,12,3,0,874,76,34,53,59,152,0.875,1479,111,67,123,111,0.677999973297,58.60.3.110,深圳市,0
259,200,0.0,4,0,2,2,0,62,0,22,12,1,924,55,81,30,65,35114,0.991999983788,1377,116,120,49,86,0.875,211.142.12.218,城市缺失,0
260,302,27455.4859625,3,2,0,0,0,9,2,12,3,0,874,77,34,53,59,152,0.875,1479,112,67,123,111,0.677999973297,124.72.93.18,厦门市,0
261,200,28056.1658066,7,0,0,0,0,62,1,12,0,10,880,45,79,32,60,35114,0.875,1430,60,110,37,110,0.875,211.142.12.218,城市缺失,0
262,200,112224.663226,16,0,0,0,0,63,1,12,0,10,881,45,79,32,60,35114,0.660000026226,1431,60,110,37,110,0.991999983788,202.101.77.237,贵阳,0
263,200,20811.3262393,4,0,0,0,0,63,0,22,12,1,925,55,81,30,65,35114,0.875,1378,116,120,49,86,0.991999983788,58.60.3.110,深圳市,0
264,403,6012.75762946,12,0,0,2,0,66,23,20,6,6,849,82,93,66,27,152,0.875,1386,94,140,94,58,0.875,211.142.12.218,城市缺失,0
265,200,79418.6948288,13,0,0,2,0,67,23,20,6,6,850,82,93,66,27,152,0.875,1387,94,140,94,58,0.677999973297,219.137.225.57,广州,0
266,200,4162.26524785,16,0,0,0,0,79,0,22,0,2,908,43,46,50,54,35114,0.660000026226,1465,77,80,94,88,0.875,211.142.12.218,城市缺失,0
267,403,16519.774369,13,1,0,3,0,88,2,13,5,2,1017,61,70,70,63,152,0.991999983788,1459,76,93,85,115,0.991999983788,202.101.77.237,贵阳,0
268,200,16649.0609914,5,0,0,0,0,64,0,22,12,1,926,55,81,30,65,152,0.660000026226,1379,116,120,49,86,0.991999983788,211.142.12.218,城市缺失,0
269,200,4366.38774146,28,0,0,0,0,99,1,14,0,3,873,34,47,41,35,152,0.660000026226,1447,62,106,90,90,0.677999973297,218.80.192.83,上海,0
270,302,35023.0165038,13,2,0,3,0,88,3,13,5,2,1017,62,70,70,63,35114,0.660000026226,1459,77,93,85,115,0.875,58.60.3.110,深圳市,0
271,200,7026.49812126,16,0,0,0,0,80,2,12,1,2,789,71,41,51,46,152,0.660000026226,1251,100,78,82,73,0.677999973297,202.101.77.237,贵阳,0
272,200,7760.42065404,2,0,0,0,0,10,2,12,3,0,875,77,34,53,59,152,0.875,1480,112,67,123,111,0.677999973297,59.172.76.233,武汉,0
273,200,4270.14862755,15,0,0,0,0,54,2,12,10,4,854,58,73,69,58,152,0.991999983788,1222,79,84,99,99,0.875,211.137.180.198,城市缺失,0
274,200,2614.80818691,13,0,0,0,0,38,1,10,2,1,987,113,67,76,36,35114,0.660000026226,1512,151,97,136,138,0.677999973297,58.60.3.110,深圳市,0
275,200,22928.8091624,7,0,0,1,0,81,2,12,1,2,790,71,41,51,46,152,0.991999983788,1252,100,78,82,73,0.677999973297,219.137.225.57,广州,0
276,403,13874.2174928,0,0,1,3,0,88,3,13,6,2,1017,62,70,71,63,35114,0.660000026226,1459,77,93,86,115,0.677999973297,211.142.12.218,城市缺失,0
277,403,79418.6948288,0,0,1,4,0,88,3,13,7,2,1017,62,70,72,63,152,0.875,1459,77,93,87,115,0.875,219.137.225.57,广州,0
278,404,154549.655887,0,0,2,4,0,88,3,14,7,2,1017,62,71,72,63,152,0.875,1459,77,94,87,115,0.875,218.28.234.21,郑州,0
279,200,18171.7518059,24,0,0,0,1,100,1,14,0,3,874,34,47,41,35,152,0.875,1448,62,106,90,90,0.991999983788,202.101.77.237,贵阳,0
280,200,5837.16941729,13,0,0,0,0,64,1,12,0,10,882,45,79,32,60,152,0.991999983788,1432,60,110,37,110,0.991999983788,58.60.3.110,深圳市,0
281,200,83245.304957,14,0,0,0,0,65,1,12,0,10,883,45,79,32,60,35114,0.991999983788,1433,60,110,37,110,0.875,211.142.12.218,城市缺失,0
282,200,0.0,5,0,1,0,0,60,1,22,0,10,1018,62,71,72,63,152,0.660000026226,1460,77,94,87,115,0.677999973297,218.28.234.21,郑州,0
283,200,19510.9628727,5,0,0,0,0,54,0,21,0,0,855,58,73,69,58,152,0.875,1223,79,84,99,99,0.991999983788,58.60.3.110,深圳市,0
284,200,8824.29942543,4,10,0,0,0,56,20,10,10,12,791,71,41,51,46,35114,0.660000026226,1253,100,78,82,73,0.991999983788,211.142.12.218,城市缺失,0
285,403,5738.51849198,11,0,0,2,0,66,10,10,2,2,954,50,42,68,40,152,0.991999983788,1307,82,66,98,79,0.875,58.60.3.110,深圳市,0
286,200,18303.6573084,6,0,0,0,0,55,0,21,0,0,856,58,73,69,58,152,0.991999983788,1224,79,84,99,99,0.991999983788,124.72.93.18,厦门市,0
287,200,4565.459648,2,0,0,0,0,55,2,10,0,2,851,82,93,66,27,152,0.875,1388,94,140,94,58,0.677999973297,59.172.76.233,武汉,0
288,200,47812.4866515,12,0,0,2,0,67,10,10,2,2,955,50,42,68,40,152,0.991999983788,1308,82,66,98,79,0.875,116.52.147.144,昆明,0
289,404,14388.4722255,5,0,2,0,0,60,1,23,0,10,1018,62,72,72,63,152,0.875,1460,77,95,87,115,0.875,218.80.192.83,上海,0
290,200,14392.908525,5,10,0,0,0,57,20,10,10,12,792,71,41,51,46,152,0.875,1254,100,78,82,73,0.991999983788,218.28.234.21,郑州,0
291,302,5278.0876922,13,2,0,0,1,62,12,11,1,3,875,78,34,53,59,152,0.660000026226,1480,113,67,123,111,0.991999983788,211.137.180.198,城市缺失,0
292,200,100283.666152,5,0,0,0,2,63,12,11,1,3,876,78,34,53,59,35114,0.991999983788,1481,113,67,123,111,0.677999973297,59.172.76.233,武汉,0
293,200,35867.6963066,6,0,0,0,0,61,1,23,0,10,1019,62,72,72,63,152,0.875,1461,77,95,87,115,0.875,219.137.225.57,广州,0
294,404,7481.64421509,1,0,2,0,0,40,2,12,2,0,874,34,48,41,35,152,0.660000026226,1448,62,107,90,90,0.677999973297,211.142.12.218,城市缺失,0
295,200,0.0,6,1,0,0,0,46,2,11,10,0,909,43,46,50,54,152,0.875,1466,77,80,94,88,0.991999983788,211.142.12.218,城市缺失,0
296,302,112561.591404,6,2,0,0,0,46,3,11,10,0,909,44,46,50,54,152,0.660000026226,1466,78,80,94,88,0.875,211.137.180.198,城市缺失,0
297,200,2468.53521105,24,0,0,0,0,75,0,21,1,0,927,55,81,30,65,35114,0.875,1380,116,120,49,86,0.991999983788,218.80.192.83,上海,0
298,500,14343.7459955,3,0,0,0,2,67,10,10,2,3,955,50,42,68,41,35114,0.660000026226,1308,82,66,98,80,0.991999983788,58.60.3.110,深圳市,0
299,200,4620.45011147,8,0,0,0,0,56,2,10,0,2,852,82,93,66,27,35114,0.875,1389,94,140,94,58,0.991999983788,218.28.234.21,郑州,0
